session_date,start,end,bars,open,high,low,close,volume,range_points,close_to_open_points
2021-11-26,2021-11-26 15:30:00,2021-11-26 19:14:00,225,16251.0,16307.5,15988.0,16043.5,388304,319.5,-207.5
2021-11-29,2021-11-29 15:30:00,2021-11-29 22:59:00,450,16239.75,16437.75,16208.5,16413.75,439829,229.25,174.0
2021-11-30,2021-11-30 15:30:00,2021-11-30 22:59:00,450,16355.0,16456.25,16068.75,16238.25,681824,387.5,-116.75
2021-12-01,2021-12-01 15:30:00,2021-12-01 22:59:00,450,16339.0,16427.5,15825.25,15858.75,711955,602.25,-480.25
2021-12-02,2021-12-02 15:30:00,2021-12-02 22:59:00,450,15823.0,16066.25,15762.75,16016.5,644885,303.5,193.5
2021-12-03,2021-12-03 15:30:00,2021-12-03 22:59:00,450,16047.25,16090.5,15538.0,15687.5,735673,552.5,-359.75
2021-12-06,2021-12-06 15:30:00,2021-12-06 22:59:00,450,15734.25,15897.25,15559.25,15849.25,514700,338.0,115.0
2021-12-07,2021-12-07 15:30:00,2021-12-07 22:59:00,450,16119.75,16374.5,16119.0,16366.75,453942,255.5,247.0
2021-12-08,2021-12-08 15:30:00,2021-12-08 22:59:00,450,16330.5,16397.75,16251.5,16382.5,365915,146.25,52.0
2021-12-09,2021-12-09 15:30:00,2021-12-09 22:59:00,450,16336.75,16414.25,16120.25,16154.5,497342,294.0,-182.25
2021-12-10,2021-12-10 15:30:00,2021-12-10 22:59:00,450,16264.75,16335.75,16133.75,16322.5,250902,202.0,57.75
2021-12-13,2021-12-13 15:30:00,2021-12-13 22:59:00,450,16325.5,16337.0,16064.25,16093.25,147897,272.75,-232.25
2021-12-14,2021-12-14 15:30:00,2021-12-14 22:59:00,450,15882.25,15998.75,15734.0,15927.0,491304,264.75,44.75
2021-12-15,2021-12-15 15:30:00,2021-12-15 22:59:00,450,15908.0,16300.0,15740.25,16285.25,585639,559.75,377.25
2021-12-16,2021-12-16 15:30:00,2021-12-16 22:59:00,450,16322.25,16342.0,15793.0,15880.5,622398,549.0,-441.75
2021-12-17,2021-12-17 15:30:00,2021-12-17 22:59:00,450,15713.25,15956.5,15651.75,15828.5,615551,304.75,115.25
2021-12-20,2021-12-20 15:30:00,2021-12-20 22:59:00,450,15578.0,15692.0,15492.0,15676.0,485720,200.0,98.0
2021-12-21,2021-12-21 15:30:00,2021-12-21 22:59:00,450,15762.25,15987.25,15605.0,15974.0,422955,382.25,211.75
2021-12-22,2021-12-22 15:30:00,2021-12-22 22:59:00,450,15962.25,16183.0,15933.25,16179.5,389991,249.75,217.25
2021-12-23,2021-12-23 15:30:00,2021-12-23 22:59:00,450,16184.5,16356.0,16176.5,16303.0,289422,179.5,118.5
2021-12-27,2021-12-27 15:30:00,2021-12-27 22:59:00,450,16346.5,16580.75,16344.5,16570.0,285412,236.25,223.5
2021-12-28,2021-12-28 15:30:00,2021-12-28 22:59:00,450,16600.5,16608.5,16452.25,16512.5,373264,156.25,-88.0
2021-12-29,2021-12-29 15:30:00,2021-12-29 22:59:00,450,16496.5,16549.5,16387.5,16481.5,288013,162.0,-15.0
2021-12-30,2021-12-30 15:30:00,2021-12-30 22:59:00,450,16475.5,16567.5,16411.25,16431.75,242470,156.25,-43.75
2021-12-31,2021-12-31 15:30:00,2021-12-31 22:59:00,450,16408.25,16464.0,16313.75,16331.5,297073,150.25,-76.75
2022-01-03,2022-01-03 15:30:00,2022-01-03 22:59:00,450,16383.0,16508.0,16292.0,16495.75,406487,216.0,112.75
2022-01-04,2022-01-04 15:30:00,2022-01-04 22:59:00,450,16509.75,16512.0,16139.5,16261.25,584676,372.5,-248.5
2022-01-05,2022-01-05 15:30:00,2022-01-05 22:59:00,450,16200.25,16247.25,15752.75,15754.25,667867,494.5,-446.0
2022-01-06,2022-01-06 15:30:00,2022-01-06 22:59:00,450,15691.5,15895.75,15598.5,15794.0,618994,297.25,102.5
2022-01-07,2022-01-07 15:30:00,2022-01-07 22:59:00,450,15757.5,15827.75,15510.0,15570.25,536899,317.75,-187.25
2022-01-10,2022-01-10 15:30:00,2022-01-10 22:59:00,450,15377.0,15623.5,15152.5,15615.5,701373,471.0,238.5
2022-01-11,2022-01-11 15:30:00,2022-01-11 22:59:00,450,15565.5,15839.5,15475.0,15824.5,554150,364.5,259.0
2022-01-12,2022-01-12 15:30:00,2022-01-12 22:59:00,450,15938.75,16009.25,15797.25,15895.25,511360,212.0,-43.5
2022-01-13,2022-01-13 15:30:00,2022-01-13 22:59:00,450,15950.5,15979.75,15458.25,15501.75,655502,521.5,-448.75
2022-01-14,2022-01-14 15:30:00,2022-01-14 22:59:00,450,15388.0,15621.0,15379.75,15616.75,606194,241.25,228.75
2022-01-17,2022-01-17 15:30:00,2022-01-17 18:59:00,210,15597.75,15611.75,15543.5,15559.25,34659,68.25,-38.5
2022-01-18,2022-01-18 15:30:00,2022-01-18 22:59:00,450,15347.75,15434.75,15170.75,15239.5,562845,264.0,-108.25
2022-01-19,2022-01-19 15:30:00,2022-01-19 22:59:00,450,15266.75,15372.0,15011.25,15037.0,579661,360.75,-229.75
2022-01-20,2022-01-20 15:30:00,2022-01-20 22:59:00,450,15168.75,15340.25,14646.75,14725.75,607588,693.5,-443.0
2022-01-21,2022-01-21 15:30:00,2022-01-21 22:59:00,450,14745.5,14858.5,14408.5,14411.0,783265,450.0,-334.5
2022-01-24,2022-01-24 15:30:00,2022-01-24 22:59:00,450,14191.0,14524.75,13706.0,14502.75,998986,818.75,311.75
2022-01-25,2022-01-25 15:30:00,2022-01-25 22:59:00,450,14219.5,14400.25,13890.0,13922.25,669229,510.25,-297.25
2022-01-26,2022-01-26 15:30:00,2022-01-26 22:59:00,450,14475.75,14639.75,13976.25,14150.75,664906,663.5,-325.0
2022-01-27,2022-01-27 15:30:00,2022-01-27 22:59:00,450,14333.0,14409.25,13945.0,14113.75,574762,464.25,-219.25
2022-01-28,2022-01-28 15:30:00,2022-01-28 22:59:00,450,14068.5,14442.0,13860.25,14430.25,615419,581.75,361.75
2022-01-31,2022-01-31 15:30:00,2022-01-31 22:59:00,450,14488.25,14914.75,14416.25,14868.0,471673,498.5,379.75
2022-02-01,2022-02-01 15:30:00,2022-02-01 22:59:00,450,14944.0,15137.0,14729.25,15116.75,464975,407.75,172.75
2022-02-02,2022-02-02 15:30:00,2022-02-02 22:59:00,450,15167.75,15178.0,14825.0,14863.25,510002,353.0,-304.5
2022-02-03,2022-02-03 15:30:00,2022-02-03 22:59:00,450,14704.0,14842.5,14456.25,14803.75,558699,386.25,99.75
2022-02-04,2022-02-04 15:30:00,2022-02-04 22:59:00,450,14519.25,14819.5,14432.75,14645.0,526557,386.75,125.75
2022-02-07,2022-02-07 15:30:00,2022-02-07 22:59:00,450,14708.25,14806.25,14511.5,14601.75,428576,294.75,-106.5
2022-02-08,2022-02-08 15:30:00,2022-02-08 22:59:00,450,14516.25,14776.0,14467.5,14745.75,482845,308.5,229.5
2022-02-09,2022-02-09 15:30:00,2022-02-09 22:59:00,450,14919.0,15068.0,14853.25,15052.0,417565,214.75,133.0
2022-02-10,2022-02-10 15:30:00,2022-02-10 22:59:00,450,14742.25,15029.25,14622.0,14695.5,643766,407.25,-46.75
2022-02-11,2022-02-11 15:30:00,2022-02-11 22:59:00,450,14700.75,14766.75,14181.0,14256.75,678229,585.75,-444.0
2022-02-14,2022-02-14 15:30:00,2022-02-14 22:59:00,450,14209.25,14394.0,14102.0,14260.75,512880,292.0,51.5
2022-02-15,2022-02-15 15:30:00,2022-02-15 22:59:00,450,14472.25,14614.75,14427.5,14581.75,380409,187.25,109.5
2022-02-16,2022-02-16 15:30:00,2022-02-16 22:59:00,450,14514.0,14645.0,14381.0,14592.5,455026,264.0,78.5
2022-02-17,2022-02-17 15:30:00,2022-02-17 22:59:00,450,14462.5,14495.0,14131.5,14156.75,459215,363.5,-305.75
2022-02-18,2022-02-18 15:30:00,2022-02-18 22:59:00,450,14204.5,14220.75,13906.25,13993.75,589046,314.5,-210.75
2022-02-21,2022-02-21 15:30:00,2022-02-21 18:59:00,210,13862.25,13883.75,13716.25,13735.5,62957,167.5,-126.75
2022-02-22,2022-02-22 15:30:00,2022-02-22 22:59:00,450,13881.5,14108.25,13710.75,13920.25,615379,397.5,38.75
2022-02-23,2022-02-23 15:30:00,2022-02-23 22:59:00,450,13995.5,14031.0,13471.25,13487.5,572709,559.75,-508.0
2022-02-24,2022-02-24 15:30:00,2022-02-24 22:59:00,450,13073.75,13983.25,13058.0,13911.0,702819,925.25,837.25
2022-02-25,2022-02-25 15:30:00,2022-02-25 22:59:00,450,13994.5,14196.25,13831.75,14187.75,530553,364.5,193.25
2022-02-28,2022-02-28 15:30:00,2022-02-28 22:59:00,450,14042.0,14292.25,13995.75,14218.0,525091,296.5,176.0
2022-03-01,2022-03-01 15:30:00,2022-03-01 22:59:00,450,14175.0,14273.0,13900.0,14028.5,474458,373.0,-146.5
2022-03-02,2022-03-02 15:30:00,2022-03-02 22:59:00,450,14067.5,14290.0,13951.0,14196.75,451060,339.0,129.25
2022-03-03,2022-03-03 15:30:00,2022-03-03 22:59:00,450,14350.5,14355.5,13955.0,14058.5,459793,400.5,-292.0
2022-03-04,2022-03-04 15:30:00,2022-03-04 22:59:00,450,13934.5,13995.5,13733.75,13798.75,486122,261.75,-135.75
2022-03-07,2022-03-07 15:30:00,2022-03-07 22:59:00,450,13831.0,13879.75,13265.0,13270.0,490258,614.75,-561.0
2022-03-08,2022-03-08 15:30:00,2022-03-08 22:59:00,450,13286.25,13666.0,13118.25,13199.5,627408,547.75,-86.75
2022-03-09,2022-03-09 15:30:00,2022-03-09 22:59:00,450,13603.25,13821.75,13496.0,13774.0,447968,325.75,170.75
2022-03-10,2022-03-10 15:30:00,2022-03-10 22:59:00,450,13565.0,13636.0,13396.25,13572.5,402986,239.75,7.5
2022-03-11,2022-03-11 15:30:00,2022-03-11 22:59:00,450,13711.0,13723.5,13281.75,13301.75,256550,441.75,-409.25
2022-03-14,2022-03-14 14:30:00,2022-03-14 21:59:00,450,13250.5,13392.5,13015.5,13082.0,227645,377.0,-168.5
2022-03-15,2022-03-15 14:30:00,2022-03-15 21:59:00,450,13155.5,13486.5,13087.5,13443.25,377401,399.0,287.75
2022-03-16,2022-03-16 14:30:00,2022-03-16 21:59:00,450,13618.75,14025.75,13463.0,13999.5,502258,562.75,380.75
2022-03-17,2022-03-17 14:30:00,2022-03-17 21:59:00,450,13872.25,14132.5,13819.0,14054.25,389880,313.5,182.0
2022-03-18,2022-03-18 14:30:00,2022-03-18 21:59:00,450,14046.0,14442.75,13995.0,14435.25,439449,447.75,389.25
2022-03-21,2022-03-21 14:30:00,2022-03-21 21:59:00,450,14371.5,14466.75,14183.75,14394.75,493740,283.0,23.25
2022-03-22,2022-03-22 14:30:00,2022-03-22 21:59:00,450,14390.5,14690.75,14374.0,14654.5,417501,316.75,264.0
2022-03-23,2022-03-23 14:30:00,2022-03-23 21:59:00,450,14531.75,14682.25,14441.0,14463.75,457345,241.25,-68.0
2022-03-24,2022-03-24 14:30:00,2022-03-24 21:59:00,450,14523.75,14769.75,14433.5,14763.0,423578,336.25,239.25
2022-03-25,2022-03-25 14:30:00,2022-03-25 21:59:00,450,14763.25,14808.0,14572.5,14752.5,451184,235.5,-10.75
2022-03-28,2022-03-28 15:30:00,2022-03-28 22:59:00,450,14753.25,14997.0,14701.0,14981.0,431681,296.0,227.75
2022-03-29,2022-03-29 15:30:00,2022-03-29 22:59:00,450,15147.75,15268.75,15032.5,15224.25,417791,236.25,76.5
2022-03-30,2022-03-30 15:30:00,2022-03-30 22:59:00,450,15166.0,15234.75,15012.25,15105.0,419351,222.5,-61.0
2022-03-31,2022-03-31 15:30:00,2022-03-31 22:59:00,450,15080.25,15095.25,14855.5,14917.25,474023,239.75,-163.0
2022-04-01,2022-04-01 15:30:00,2022-04-01 22:59:00,450,14899.25,14932.0,14725.0,14852.25,456434,207.0,-47.0
2022-04-04,2022-04-04 15:30:00,2022-04-04 22:59:00,450,14895.25,15174.5,14883.5,15159.5,371321,291.0,264.25
2022-04-05,2022-04-05 15:30:00,2022-04-05 22:59:00,450,15105.25,15136.25,14780.25,14861.5,488655,356.0,-243.75
2022-04-06,2022-04-06 15:30:00,2022-04-06 22:59:00,450,14602.75,14652.75,14394.75,14496.0,651895,258.0,-106.75
2022-04-07,2022-04-07 15:30:00,2022-04-07 22:59:00,450,14467.25,14633.75,14317.0,14534.0,526885,316.75,66.75
2022-04-08,2022-04-08 15:30:00,2022-04-08 22:59:00,450,14468.0,14498.25,14310.5,14328.0,532611,187.75,-140.0
2022-04-11,2022-04-11 15:30:00,2022-04-11 22:59:00,450,14158.25,14197.0,13984.75,14003.5,420877,212.25,-154.75
2022-04-12,2022-04-12 15:30:00,2022-04-12 22:59:00,450,14199.75,14277.5,13881.25,13953.5,520518,396.25,-246.25
2022-04-13,2022-04-13 15:30:00,2022-04-13 22:59:00,450,13952.75,14266.5,13921.0,14212.25,400113,345.5,259.5
2022-04-14,2022-04-14 15:30:00,2022-04-14 22:59:00,450,14224.0,14246.75,13876.5,13892.25,433684,370.25,-331.75
2022-04-18,2022-04-18 15:30:00,2022-04-18 22:59:00,450,13850.25,14002.5,13786.0,13965.0,399858,216.5,114.75
2022-04-19,2022-04-19 15:30:00,2022-04-19 22:59:00,450,13875.5,14242.0,13833.5,14095.75,427084,408.5,220.25
2022-04-20,2022-04-20 15:30:00,2022-04-20 22:59:00,450,14251.75,14270.0,13956.5,14070.0,480835,313.5,-181.75
2022-04-21,2022-04-21 15:30:00,2022-04-21 22:59:00,450,14172.5,14283.0,13667.5,13715.5,585688,615.5,-457.0
2022-04-22,2022-04-22 15:30:00,2022-04-22 22:59:00,450,13725.5,13777.75,13297.0,13315.5,586673,480.75,-410.0
2022-04-25,2022-04-25 15:30:00,2022-04-25 22:59:00,450,13289.0,13549.75,13236.0,13528.0,567971,313.75,239.0
2022-04-26,2022-04-26 15:30:00,2022-04-26 22:59:00,450,13443.25,13450.75,12801.5,12815.5,651637,649.25,-627.75
2022-04-27,2022-04-27 15:30:00,2022-04-27 22:59:00,450,13021.75,13255.25,12930.25,13168.5,615244,325.0,146.75
2022-05-02,2022-05-02 15:30:00,2022-05-02 22:59:00,450,12840.75,13084.5,12709.75,13051.25,599152,374.75,210.5
2022-05-03,2022-05-03 15:30:00,2022-05-03 22:59:00,450,13073.25,13183.75,12968.5,13121.0,543358,215.25,47.75
2022-05-04,2022-05-04 15:30:00,2022-05-04 22:59:00,450,13106.75,13555.25,12883.0,13495.75,620782,672.25,389.0
2022-05-05,2022-05-05 15:30:00,2022-05-05 22:59:00,450,13342.5,13346.25,12705.25,12897.0,754828,641.0,-445.5
2022-05-06,2022-05-06 15:30:00,2022-05-06 22:59:00,450,12760.0,12928.75,12519.0,12663.5,679637,409.75,-96.5
2022-05-09,2022-05-09 15:30:00,2022-05-09 22:59:00,450,12449.25,12555.75,12135.25,12205.5,619520,420.5,-243.75
2022-05-10,2022-05-10 15:30:00,2022-05-10 22:59:00,450,12496.5,12547.0,12170.0,12334.25,667795,377.0,-162.25
2022-05-11,2022-05-11 15:30:00,2022-05-11 22:59:00,450,12245.5,12478.5,11938.5,12011.5,654125,540.0,-234.0
2022-05-12,2022-05-12 15:30:00,2022-05-12 22:59:00,450,11791.75,12132.75,11689.0,11873.25,660867,443.75,81.5
2022-05-13,2022-05-13 15:30:00,2022-05-13 22:59:00,450,12132.0,12432.0,12064.75,12364.0,515593,367.25,232.0
2022-05-16,2022-05-16 15:30:00,2022-05-16 22:59:00,450,12311.5,12403.0,12190.25,12236.75,488665,212.75,-74.75
2022-05-17,2022-05-17 15:30:00,2022-05-17 22:59:00,450,12491.25,12578.0,12328.5,12573.75,508825,249.5,82.5
2022-05-18,2022-05-18 15:30:00,2022-05-18 22:59:00,450,12368.25,12399.75,11862.75,11892.5,604292,537.0,-475.75
2022-05-19,2022-05-19 15:30:00,2022-05-19 22:59:00,450,11864.25,12076.75,11795.25,11898.25,625975,281.5,34.0
2022-05-20,2022-05-20 15:30:00,2022-05-20 22:59:00,450,12026.25,12053.0,11491.25,11838.0,674846,561.75,-188.25
2022-05-23,2022-05-23 15:30:00,2022-05-23 22:59:00,450,11884.75,12075.5,11783.75,12056.0,510207,291.75,171.25
2022-05-24,2022-05-24 15:30:00,2022-05-24 22:59:00,450,11816.5,11847.5,11576.25,11810.75,580489,271.25,-5.75
2022-05-25,2022-05-25 15:30:00,2022-05-25 22:59:00,450,11717.25,12036.0,11708.0,11893.25,525127,328.0,176.0
2022-05-26,2022-05-26 15:30:00,2022-05-26 22:59:00,450,11912.75,12343.0,11899.0,12258.0,460826,444.0,345.25
2022-05-27,2022-05-27 15:30:00,2022-05-27 22:59:00,450,12407.5,12720.25,12402.0,12717.5,448756,318.25,310.0
2022-05-30,2022-05-30 15:30:00,2022-05-30 18:59:00,210,12757.0,12835.75,12736.5,12810.0,34841,99.25,53.0
2022-05-31,2022-05-31 15:30:00,2022-05-31 22:59:00,450,12676.75,12768.5,12480.0,12653.25,521234,288.5,-23.5
2022-06-01,2022-06-01 15:30:00,2022-06-01 22:59:00,450,12733.5,12823.5,12454.75,12548.0,559040,368.75,-185.5
2022-06-02,2022-06-02 15:30:00,2022-06-02 22:59:00,450,12502.5,12903.75,12442.5,12896.75,486935,461.25,394.25
2022-06-03,2022-06-03 15:30:00,2022-06-03 22:59:00,450,12673.25,12731.25,12503.0,12549.5,501757,228.25,-123.75
2022-06-06,2022-06-06 15:30:00,2022-06-06 22:59:00,450,12741.5,12810.0,12532.75,12606.75,426414,277.25,-134.75
2022-06-07,2022-06-07 15:30:00,2022-06-07 22:59:00,450,12457.0,12740.25,12412.5,12681.5,437198,327.75,224.5
2022-06-08,2022-06-08 15:30:00,2022-06-08 22:59:00,450,12673.75,12783.0,12579.25,12619.25,460459,203.75,-54.5
2022-06-09,2022-06-09 15:30:00,2022-06-09 22:59:00,450,12542.75,12673.25,12255.25,12297.25,517339,418.0,-245.5
2022-06-10,2022-06-10 15:30:00,2022-06-10 22:59:00,450,12042.0,12090.0,11823.0,11858.75,398375,267.0,-183.25
2022-06-13,2022-06-13 15:30:00,2022-06-13 22:59:00,450,11466.25,11575.25,11254.5,11331.0,279160,320.75,-135.25
2022-06-14,2022-06-14 15:30:00,2022-06-14 22:59:00,450,11414.75,11455.25,11236.0,11361.5,473944,219.25,-53.25
2022-06-15,2022-06-15 15:30:00,2022-06-15 22:59:00,450,11487.25,11794.25,11371.25,11626.75,570769,423.0,139.5
2022-06-16,2022-06-16 15:30:00,2022-06-16 22:59:00,450,11329.0,11349.75,11068.5,11204.25,588179,281.25,-124.75
2022-06-17,2022-06-17 15:30:00,2022-06-17 22:59:00,450,11190.5,11396.0,11119.0,11307.75,548138,277.0,117.25
2022-06-20,2022-06-20 15:30:00,2022-06-20 18:59:00,210,11366.25,11430.75,11333.0,11420.75,35039,97.75,54.5
2022-06-21,2022-06-21 15:30:00,2022-06-21 22:59:00,450,11481.0,11678.25,11475.75,11581.5,408185,202.5,100.5
2022-06-22,2022-06-22 15:30:00,2022-06-22 22:59:00,450,11470.25,11745.75,11446.75,11544.75,481738,299.0,74.5
2022-06-23,2022-06-23 15:30:00,2022-06-23 22:59:00,450,11660.75,11766.75,11543.0,11688.0,475666,223.75,27.25
2022-06-24,2022-06-24 15:30:00,2022-06-24 22:59:00,450,11849.5,12148.5,11838.75,12132.75,443763,309.75,283.25
2022-06-27,2022-06-27 15:30:00,2022-06-27 22:59:00,450,12189.25,12212.0,11994.25,12074.75,424862,217.75,-114.5
2022-06-28,2022-06-28 15:30:00,2022-06-28 22:59:00,450,12064.0,12174.25,11661.5,11680.5,517368,512.75,-383.5
2022-06-29,2022-06-29 15:30:00,2022-06-29 22:59:00,450,11669.0,11749.0,11564.5,11691.0,450721,184.5,22.0
2022-06-30,2022-06-30 15:30:00,2022-06-30 22:59:00,450,11555.5,11685.0,11351.0,11511.25,576386,334.0,-44.25
2022-07-01,2022-07-01 15:30:00,2022-07-01 22:59:00,450,11480.25,11629.75,11401.0,11610.5,457993,228.75,130.25
2022-07-04,2022-07-04 15:30:00,2022-07-04 18:59:00,210,11567.75,11574.5,11530.75,11554.0,18804,43.75,-13.75
2022-07-05,2022-07-05 15:30:00,2022-07-05 22:59:00,450,11453.75,11815.75,11389.25,11811.5,563821,426.5,357.75
2022-07-06,2022-07-06 15:30:00,2022-07-06 22:59:00,450,11825.75,11974.25,11753.25,11902.5,505530,221.0,76.75
2022-07-07,2022-07-07 15:30:00,2022-07-07 22:59:00,450,11919.0,12168.5,11918.25,12119.75,431272,250.25,200.75
2022-07-08,2022-07-08 15:30:00,2022-07-08 22:59:00,450,12017.0,12211.0,11978.25,12160.25,482091,232.75,143.25
2022-07-11,2022-07-11 15:30:00,2022-07-11 22:59:00,450,12050.25,12061.75,11853.0,11900.5,461424,208.75,-149.75
2022-07-12,2022-07-12 15:30:00,2022-07-12 22:59:00,450,11943.5,12025.5,11712.0,11780.75,471879,313.5,-162.75
2022-07-13,2022-07-13 15:30:00,2022-07-13 22:59:00,450,11543.25,11854.5,11522.5,11732.75,532781,332.0,189.5
2022-07-14,2022-07-14 15:30:00,2022-07-14 22:59:00,450,11642.25,11835.0,11511.25,11807.25,499138,323.75,165.0
2022-07-15,2022-07-15 15:30:00,2022-07-15 22:59:00,450,11923.75,12021.5,11853.5,12019.25,411127,168.0,95.5
2022-07-18,2022-07-18 15:30:00,2022-07-18 22:59:00,450,12124.25,12186.5,11857.0,11916.25,448468,329.5,-208.0
2022-07-19,2022-07-19 15:30:00,2022-07-19 22:59:00,450,12061.25,12328.5,11993.0,12320.0,473656,335.5,258.75
2022-07-20,2022-07-20 15:30:00,2022-07-20 22:59:00,450,12289.0,12517.5,12257.5,12428.0,520065,260.0,139.0
2022-07-21,2022-07-21 15:30:00,2022-07-21 22:59:00,450,12483.5,12655.25,12373.5,12572.5,464169,281.75,89.0
2022-07-22,2022-07-22 15:30:00,2022-07-22 22:59:00,450,12606.75,12698.5,12343.75,12429.0,536312,354.75,-177.75
2022-07-25,2022-07-25 15:30:00,2022-07-25 22:59:00,450,12424.25,12444.0,12266.5,12327.5,403219,177.5,-96.75
2022-07-26,2022-07-26 15:30:00,2022-07-26 22:59:00,450,12278.75,12291.25,12072.0,12196.25,445332,219.25,-82.5
2022-07-27,2022-07-27 15:30:00,2022-07-27 22:59:00,450,12302.5,12690.0,12276.5,12580.25,526032,413.5,277.75
2022-07-28,2022-07-28 15:30:00,2022-07-28 22:59:00,450,12606.5,12948.0,12449.0,12924.25,513507,499.0,317.75
2022-07-29,2022-07-29 15:30:00,2022-07-29 22:59:00,450,12803.5,13012.0,12744.25,12977.0,462651,267.75,173.5
2022-08-01,2022-08-01 15:30:00,2022-08-01 22:59:00,450,12897.0,13108.75,12851.75,12980.25,522825,257.0,83.25
2022-08-02,2022-08-02 15:30:00,2022-08-02 22:59:00,450,12864.75,13097.0,12820.0,12920.25,568308,277.0,55.5
2022-08-03,2022-08-03 15:30:00,2022-08-03 22:59:00,450,12993.25,13310.25,12989.5,13248.0,579343,320.75,254.75
2022-08-04,2022-08-04 15:30:00,2022-08-04 22:59:00,450,13275.0,13346.75,13184.75,13328.0,439360,162.0,53.0
2022-08-05,2022-08-05 15:30:00,2022-08-05 22:59:00,450,13118.25,13310.0,13085.0,13216.5,552889,225.0,98.25
2022-08-08,2022-08-08 15:30:00,2022-08-08 22:59:00,450,13264.25,13419.25,13120.5,13213.0,488870,298.75,-51.25
2022-08-09,2022-08-09 15:30:00,2022-08-09 22:59:00,450,13101.25,13112.25,12963.25,13055.75,459018,149.0,-45.5
2022-08-10,2022-08-10 15:30:00,2022-08-10 22:59:00,450,13340.25,13408.0,13237.75,13381.0,447662,170.25,40.75
2022-08-11,2022-08-11 15:30:00,2022-08-11 22:59:00,450,13489.5,13575.0,13285.0,13346.75,497385,290.0,-142.75
2022-08-12,2022-08-12 15:30:00,2022-08-12 22:59:00,450,13402.5,13583.25,13359.25,13580.0,419438,224.0,177.5
2022-08-15,2022-08-15 15:30:00,2022-08-15 22:59:00,450,13534.75,13706.0,13534.25,13678.75,382161,171.75,144.0
2022-08-16,2022-08-16 15:30:00,2022-08-16 22:59:00,450,13641.75,13740.75,13522.75,13663.5,481422,218.0,21.75
2022-08-17,2022-08-17 15:30:00,2022-08-17 22:59:00,450,13517.25,13616.0,13406.25,13511.0,504833,209.75,-6.25
2022-08-18,2022-08-18 15:30:00,2022-08-18 22:59:00,450,13491.5,13575.5,13422.5,13540.0,431046,153.0,48.5
2022-08-19,2022-08-19 15:30:00,2022-08-19 22:59:00,450,13399.0,13425.25,13228.75,13250.0,505843,196.5,-149.0
2022-08-22,2022-08-22 15:30:00,2022-08-22 22:59:00,450,13080.25,13092.25,12874.5,12933.5,472308,217.75,-146.75
2022-08-23,2022-08-23 15:30:00,2022-08-23 22:59:00,450,12898.5,13018.5,12866.0,12889.25,454453,152.5,-9.25
2022-08-24,2022-08-24 15:30:00,2022-08-24 22:59:00,450,12876.5,13011.25,12851.5,12956.0,398196,159.75,79.5
2022-08-25,2022-08-25 15:30:00,2022-08-25 22:59:00,450,13007.5,13161.5,12962.0,13144.75,433660,199.5,137.25
2022-08-26,2022-08-26 15:30:00,2022-08-26 22:59:00,450,13146.0,13198.5,12557.5,12559.0,634005,641.0,-587.0
2022-08-29,2022-08-29 15:30:00,2022-08-29 22:59:00,450,12503.5,12610.25,12448.25,12505.25,537768,162.0,1.75
2022-08-30,2022-08-30 15:30:00,2022-08-30 22:59:00,450,12563.5,12587.25,12247.5,12360.5,667941,339.75,-203.0
2022-08-31,2022-08-31 15:30:00,2022-08-31 22:59:00,450,12477.25,12513.0,12276.25,12305.5,529685,236.75,-171.75
2022-09-01,2022-09-01 15:30:00,2022-09-01 22:59:00,450,12172.25,12299.5,12017.75,12292.25,629086,281.75,120.0
2022-09-02,2022-09-02 15:30:00,2022-09-02 22:59:00,450,12404.75,12461.5,12040.25,12130.25,662662,421.25,-274.5
2022-09-05,2022-09-05 15:30:00,2022-09-05 18:59:00,210,12112.75,12167.5,12104.25,12136.0,32308,63.25,23.25
2022-09-06,2022-09-06 15:30:00,2022-09-06 22:59:00,450,12128.25,12169.0,11930.0,12020.25,614857,239.0,-108.0
2022-09-07,2022-09-07 15:30:00,2022-09-07 22:59:00,450,12039.75,12306.25,12029.5,12263.5,524190,276.75,223.75
2022-09-08,2022-09-08 15:30:00,2022-09-08 22:59:00,450,12175.5,12379.5,12115.75,12346.75,572946,263.75,171.25
2022-09-09,2022-09-09 15:30:00,2022-09-09 22:59:00,450,12416.75,12613.75,12415.5,12590.5,373631,198.25,173.75
2022-09-12,2022-09-12 15:30:00,2022-09-12 22:59:00,450,12650.25,12773.75,12637.75,12771.25,233455,136.0,121.0
2022-09-13,2022-09-13 15:30:00,2022-09-13 22:59:00,450,12455.25,12508.5,12082.25,12127.0,466159,426.25,-328.25
2022-09-14,2022-09-14 15:30:00,2022-09-14 22:59:00,450,12170.25,12253.0,12092.75,12250.0,490011,160.25,79.75
2022-09-15,2022-09-15 15:30:00,2022-09-15 22:59:00,450,12131.25,12234.0,11937.5,11973.0,598971,296.5,-158.25
2022-09-16,2022-09-16 15:30:00,2022-09-16 22:59:00,450,11866.5,11961.25,11778.5,11960.75,594316,182.75,94.25
2022-09-19,2022-09-19 15:30:00,2022-09-19 22:59:00,450,11819.75,12066.25,11815.75,12045.5,499963,250.5,225.75
2022-09-20,2022-09-20 15:30:00,2022-09-20 22:59:00,450,11916.75,12023.25,11828.25,11949.0,559374,195.0,32.25
2022-09-21,2022-09-21 15:30:00,2022-09-21 22:59:00,450,11962.5,12140.5,11647.5,11668.0,679438,493.0,-294.5
