session_date,window_minutes,window_range_points,session_range_points,range_share,window_high_is_session_high,window_low_is_session_low,window_contains_one_extreme,window_contains_both_extremes
2019-01-28,30,51.75,59.25,0.8734177215189873,False,False,False,False
2019-01-28,60,51.75,59.25,0.8734177215189873,False,False,False,False
2019-01-28,120,51.75,59.25,0.8734177215189873,False,False,False,False
2019-01-29,5,10.0,93.0,0.10752688172043011,True,False,True,False
2019-01-29,15,30.75,93.0,0.33064516129032256,True,False,True,False
2019-01-29,30,32.5,93.0,0.34946236559139787,True,False,True,False
2019-01-29,60,41.25,93.0,0.4435483870967742,True,False,True,False
2019-01-29,120,93.0,93.0,1.0,True,True,True,True
2019-01-30,5,18.25,150.75,0.12106135986733002,False,False,False,False
2019-01-30,15,25.75,150.75,0.17081260364842454,False,False,False,False
2019-01-30,30,30.0,150.75,0.19900497512437812,False,False,False,False
2019-01-30,60,42.25,150.75,0.2802653399668325,False,True,True,False
2019-01-30,120,42.25,150.75,0.2802653399668325,False,True,True,False
2019-01-31,5,17.25,102.75,0.1678832116788321,False,False,False,False
2019-01-31,15,18.25,102.75,0.17761557177615572,False,True,True,False
2019-01-31,30,39.25,102.75,0.3819951338199513,False,True,True,False
2019-01-31,60,64.75,102.75,0.6301703163017032,False,True,True,False
2019-01-31,120,73.5,102.75,0.7153284671532847,False,True,True,False
2019-02-01,5,13.25,67.0,0.19776119402985073,False,False,False,False
2019-02-01,15,41.5,67.0,0.6194029850746269,False,False,False,False
2019-02-01,30,42.25,67.0,0.6305970149253731,False,False,False,False
2019-02-01,60,56.25,67.0,0.8395522388059702,True,False,True,False
2019-02-01,120,56.25,67.0,0.8395522388059702,True,False,True,False
2019-02-04,5,20.0,109.5,0.182648401826484,False,False,False,False
2019-02-04,15,21.5,109.5,0.1963470319634703,False,True,True,False
2019-02-04,30,37.25,109.5,0.3401826484018265,False,True,True,False
2019-02-04,60,51.0,109.5,0.4657534246575342,False,True,True,False
2019-02-04,120,73.5,109.5,0.6712328767123288,False,True,True,False
2019-02-05,5,29.0,64.25,0.45136186770428016,False,True,True,False
2019-02-05,15,43.0,64.25,0.669260700389105,False,True,True,False
2019-02-05,30,44.75,64.25,0.6964980544747081,False,True,True,False
2019-02-05,60,46.5,64.25,0.7237354085603113,False,True,True,False
2019-02-05,120,59.25,64.25,0.9221789883268483,False,True,True,False
2019-02-06,5,14.5,66.5,0.21804511278195488,True,False,True,False
2019-02-06,15,27.75,66.5,0.41729323308270677,True,False,True,False
2019-02-06,30,27.75,66.5,0.41729323308270677,True,False,True,False
2019-02-06,60,66.5,66.5,1.0,True,True,True,True
2019-02-06,120,66.5,66.5,1.0,True,True,True,True
2019-02-07,5,18.0,103.0,0.17475728155339806,False,False,False,False
2019-02-07,15,28.75,103.0,0.279126213592233,False,False,False,False
2019-02-07,30,30.5,103.0,0.2961165048543689,False,False,False,False
2019-02-07,60,41.5,103.0,0.4029126213592233,False,False,False,False
2019-02-07,120,65.0,103.0,0.6310679611650486,True,False,True,False
2019-02-08,5,23.0,85.25,0.2697947214076246,False,False,False,False
2019-02-08,15,30.25,85.25,0.3548387096774194,False,False,False,False
2019-02-08,30,30.75,85.25,0.36070381231671556,False,False,False,False
2019-02-08,60,36.0,85.25,0.4222873900293255,False,True,True,False
2019-02-08,120,42.0,85.25,0.49266862170087977,False,True,True,False
2019-02-11,5,18.75,66.75,0.2808988764044944,False,False,False,False
2019-02-11,15,31.5,66.75,0.47191011235955055,True,False,True,False
2019-02-11,30,42.75,66.75,0.6404494382022472,True,False,True,False
2019-02-11,60,42.75,66.75,0.6404494382022472,True,False,True,False
2019-02-11,120,55.0,66.75,0.8239700374531835,True,False,True,False
2019-02-12,5,15.0,74.5,0.20134228187919462,False,True,True,False
2019-02-12,15,29.5,74.5,0.3959731543624161,False,True,True,False
2019-02-12,30,34.5,74.5,0.46308724832214765,False,True,True,False
2019-02-12,60,45.0,74.5,0.6040268456375839,False,True,True,False
2019-02-12,120,64.0,74.5,0.8590604026845637,False,True,True,False
2019-02-13,5,18.25,57.75,0.31601731601731603,False,False,False,False
2019-02-13,15,28.0,57.75,0.48484848484848486,True,False,True,False
2019-02-13,30,28.0,57.75,0.48484848484848486,True,False,True,False
2019-02-13,60,41.25,57.75,0.7142857142857143,True,False,True,False
2019-02-13,120,41.25,57.75,0.7142857142857143,True,False,True,False
2019-02-14,5,27.0,83.0,0.3253012048192771,False,True,True,False
2019-02-14,15,29.25,83.0,0.35240963855421686,False,True,True,False
2019-02-14,30,39.0,83.0,0.46987951807228917,False,True,True,False
2019-02-14,60,52.25,83.0,0.6295180722891566,False,True,True,False
2019-02-14,120,58.0,83.0,0.6987951807228916,False,True,True,False
2019-02-15,5,22.0,58.75,0.37446808510638296,True,False,True,False
2019-02-15,15,34.75,58.75,0.5914893617021276,True,False,True,False
2019-02-15,30,46.5,58.75,0.7914893617021277,True,False,True,False
2019-02-15,60,47.75,58.75,0.8127659574468085,True,False,True,False
2019-02-15,120,58.75,58.75,1.0,True,True,True,True
2019-02-19,5,20.25,59.0,0.3432203389830508,False,True,True,False
2019-02-19,15,30.5,59.0,0.5169491525423728,False,True,True,False
2019-02-19,30,35.0,59.0,0.5932203389830508,False,True,True,False
2019-02-19,60,42.25,59.0,0.7161016949152542,False,True,True,False
2019-02-19,120,42.25,59.0,0.7161016949152542,False,True,True,False
2019-02-20,5,14.25,72.75,0.1958762886597938,False,False,False,False
2019-02-20,15,17.5,72.75,0.24054982817869416,False,False,False,False
2019-02-20,30,21.75,72.75,0.29896907216494845,False,False,False,False
2019-02-20,60,23.5,72.75,0.3230240549828179,False,False,False,False
2019-02-20,120,30.0,72.75,0.41237113402061853,True,False,True,False
2019-02-21,5,18.5,64.5,0.2868217054263566,False,False,False,False
2019-02-21,15,32.25,64.5,0.5,False,False,False,False
2019-02-21,30,53.25,64.5,0.8255813953488372,False,False,False,False
2019-02-21,60,61.25,64.5,0.9496124031007752,False,True,True,False
2019-02-21,120,61.25,64.5,0.9496124031007752,False,True,True,False
2019-02-22,5,11.75,47.0,0.25,False,False,False,False
2019-02-22,15,19.25,47.0,0.4095744680851064,False,True,True,False
2019-02-22,30,23.0,47.0,0.48936170212765956,False,True,True,False
2019-02-22,60,28.25,47.0,0.601063829787234,False,True,True,False
2019-02-22,120,44.5,47.0,0.9468085106382979,False,True,True,False
2019-02-25,5,9.5,52.5,0.18095238095238095,False,False,False,False
2019-02-25,15,19.5,52.5,0.37142857142857144,False,False,False,False
2019-02-25,30,21.25,52.5,0.40476190476190477,False,False,False,False
2019-02-25,60,25.5,52.5,0.4857142857142857,False,False,False,False
2019-02-25,120,26.25,52.5,0.5,True,False,True,False
2019-02-26,5,16.25,60.0,0.2708333333333333,False,True,True,False
2019-02-26,15,26.5,60.0,0.44166666666666665,False,True,True,False
2019-02-26,30,28.5,60.0,0.475,False,True,True,False
2019-02-26,60,45.5,60.0,0.7583333333333333,False,True,True,False
2019-02-26,120,47.5,60.0,0.7916666666666666,False,True,True,False
2019-02-27,5,20.25,83.75,0.2417910447761194,False,False,False,False
2019-02-27,15,25.5,83.75,0.3044776119402985,False,False,False,False
2019-02-27,30,33.0,83.75,0.3940298507462687,False,False,False,False
2019-02-27,60,71.0,83.75,0.8477611940298507,False,True,True,False
2019-02-27,120,71.0,83.75,0.8477611940298507,False,True,True,False
2019-02-28,5,17.0,46.25,0.3675675675675676,False,False,False,False
2019-02-28,15,24.0,46.25,0.518918918918919,False,False,False,False
2019-02-28,30,28.25,46.25,0.6108108108108108,False,False,False,False
2019-02-28,60,37.5,46.25,0.8108108108108109,False,True,True,False
2019-02-28,120,37.5,46.25,0.8108108108108109,False,True,True,False
2019-03-01,5,15.0,60.75,0.24691358024691357,False,False,False,False
2019-03-01,15,17.25,60.75,0.2839506172839506,False,False,False,False
2019-03-01,30,17.25,60.75,0.2839506172839506,False,False,False,False
2019-03-01,60,42.75,60.75,0.7037037037037037,False,False,False,False
2019-03-01,120,46.75,60.75,0.7695473251028807,False,False,False,False
2019-03-04,5,13.25,137.0,0.09671532846715329,False,False,False,False
2019-03-04,15,17.75,137.0,0.12956204379562045,True,False,True,False
2019-03-04,30,17.75,137.0,0.12956204379562045,True,False,True,False
2019-03-04,60,28.0,137.0,0.20437956204379562,True,False,True,False
2019-03-04,120,70.5,137.0,0.5145985401459854,True,False,True,False
2019-03-05,5,16.5,57.75,0.2857142857142857,False,False,False,False
2019-03-05,15,18.0,57.75,0.3116883116883117,False,False,False,False
2019-03-05,30,38.25,57.75,0.6623376623376623,False,True,True,False
2019-03-05,60,38.25,57.75,0.6623376623376623,False,True,True,False
2019-03-05,120,44.0,57.75,0.7619047619047619,False,True,True,False
2019-03-06,5,12.0,61.0,0.19672131147540983,True,False,True,False
2019-03-06,15,15.0,61.0,0.2459016393442623,True,False,True,False
2019-03-06,30,26.0,61.0,0.4262295081967213,True,False,True,False
2019-03-06,60,36.5,61.0,0.5983606557377049,True,False,True,False
2019-03-06,120,49.75,61.0,0.8155737704918032,True,False,True,False
2019-03-07,5,12.5,98.5,0.12690355329949238,True,False,True,False
2019-03-07,15,34.75,98.5,0.35279187817258884,True,False,True,False
2019-03-07,30,64.25,98.5,0.6522842639593909,True,False,True,False
2019-03-07,60,76.75,98.5,0.7791878172588832,True,False,True,False
2019-03-07,120,76.75,98.5,0.7791878172588832,True,False,True,False
2019-03-08,5,21.25,90.25,0.23545706371191136,False,False,False,False
2019-03-08,15,21.25,90.25,0.23545706371191136,False,False,False,False
2019-03-08,30,33.25,90.25,0.3684210526315789,False,False,False,False
2019-03-08,60,34.25,90.25,0.37950138504155123,False,True,True,False
2019-03-08,120,59.75,90.25,0.6620498614958449,False,True,True,False
2019-03-11,5,24.75,131.25,0.18857142857142858,False,True,True,False
2019-03-11,15,42.0,131.25,0.32,False,True,True,False
2019-03-11,30,51.25,131.25,0.3904761904761905,False,True,True,False
2019-03-11,60,63.25,131.25,0.4819047619047619,False,True,True,False
2019-03-11,120,88.5,131.25,0.6742857142857143,False,True,True,False
2019-03-12,5,15.5,58.5,0.26495726495726496,False,False,False,False
2019-03-12,15,24.25,58.5,0.41452991452991456,False,False,False,False
2019-03-12,30,27.0,58.5,0.46153846153846156,False,True,True,False
2019-03-12,60,27.0,58.5,0.46153846153846156,False,True,True,False
2019-03-12,120,49.0,58.5,0.8376068376068376,False,True,True,False
2019-03-13,5,10.5,66.25,0.15849056603773584,False,True,True,False
2019-03-13,15,15.0,66.25,0.22641509433962265,False,True,True,False
2019-03-13,30,25.75,66.25,0.3886792452830189,False,True,True,False
2019-03-13,60,25.75,66.25,0.3886792452830189,False,True,True,False
2019-03-13,120,54.0,66.25,0.8150943396226416,False,True,True,False
2019-03-14,5,16.25,31.25,0.52,False,False,False,False
2019-03-14,15,23.25,31.25,0.744,False,False,False,False
2019-03-14,30,23.25,31.25,0.744,False,False,False,False
2019-03-14,60,25.5,31.25,0.816,False,False,False,False
2019-03-14,120,25.5,31.25,0.816,False,False,False,False
2019-03-15,5,8.0,67.0,0.11940298507462686,False,False,False,False
2019-03-15,15,23.0,67.0,0.34328358208955223,False,True,True,False
2019-03-15,30,38.5,67.0,0.5746268656716418,False,True,True,False
2019-03-15,60,38.5,67.0,0.5746268656716418,False,True,True,False
2019-03-15,120,45.75,67.0,0.6828358208955224,False,True,True,False
2019-03-18,5,18.25,57.75,0.31601731601731603,False,False,False,False
2019-03-18,15,18.25,57.75,0.31601731601731603,False,False,False,False
2019-03-18,30,34.0,57.75,0.5887445887445888,False,False,False,False
2019-03-18,60,41.0,57.75,0.70995670995671,False,False,False,False
2019-03-18,120,44.25,57.75,0.7662337662337663,True,False,True,False
2019-03-19,5,13.5,70.0,0.19285714285714287,False,False,False,False
2019-03-19,15,23.5,70.0,0.3357142857142857,False,False,False,False
2019-03-19,30,23.5,70.0,0.3357142857142857,False,False,False,False
2019-03-19,60,23.5,70.0,0.3357142857142857,False,False,False,False
2019-03-19,120,25.5,70.0,0.36428571428571427,False,False,False,False
2019-03-20,5,14.25,108.5,0.1313364055299539,False,False,False,False
2019-03-20,15,25.25,108.5,0.23271889400921658,False,False,False,False
2019-03-20,30,25.25,108.5,0.23271889400921658,False,False,False,False
2019-03-20,60,29.25,108.5,0.2695852534562212,False,False,False,False
2019-03-20,120,32.25,108.5,0.29723502304147464,False,False,False,False
2019-03-21,5,17.0,154.0,0.11038961038961038,False,True,True,False
2019-03-21,15,43.5,154.0,0.2824675324675325,False,True,True,False
2019-03-21,30,61.0,154.0,0.3961038961038961,False,True,True,False
2019-03-21,60,69.75,154.0,0.45292207792207795,False,True,True,False
2019-03-21,120,98.5,154.0,0.6396103896103896,False,True,True,False
2019-03-22,5,19.0,160.25,0.11856474258970359,False,False,False,False
2019-03-22,15,24.75,160.25,0.1544461778471139,True,False,True,False
2019-03-22,30,72.25,160.25,0.45085803432137284,True,False,True,False
2019-03-22,60,72.25,160.25,0.45085803432137284,True,False,True,False
2019-03-22,120,86.5,160.25,0.5397815912636506,True,False,True,False
2019-03-25,5,18.75,78.0,0.2403846153846154,False,False,False,False
2019-03-25,15,54.0,78.0,0.6923076923076923,True,False,True,False
2019-03-25,30,69.0,78.0,0.8846153846153846,True,False,True,False
2019-03-25,60,78.0,78.0,1.0,True,True,True,True
2019-03-25,120,78.0,78.0,1.0,True,True,True,True
2019-03-26,5,16.75,107.0,0.15654205607476634,False,False,False,False
2019-03-26,15,22.5,107.0,0.2102803738317757,False,False,False,False
2019-03-26,30,41.5,107.0,0.3878504672897196,False,False,False,False
2019-03-26,60,47.25,107.0,0.441588785046729,True,False,True,False
2019-03-26,120,47.25,107.0,0.441588785046729,True,False,True,False
2019-03-27,5,19.25,128.75,0.14951456310679612,True,False,True,False
2019-03-27,15,28.75,128.75,0.22330097087378642,True,False,True,False
2019-03-27,30,40.75,128.75,0.31650485436893205,True,False,True,False
2019-03-27,60,43.5,128.75,0.3378640776699029,True,False,True,False
2019-03-27,120,98.0,128.75,0.7611650485436893,True,False,True,False
2019-03-28,5,31.75,71.0,0.4471830985915493,False,False,False,False
2019-03-28,15,32.75,71.0,0.4612676056338028,False,False,False,False
2019-03-28,30,33.0,71.0,0.4647887323943662,False,False,False,False
2019-03-28,60,50.0,71.0,0.704225352112676,True,False,True,False
2019-03-28,120,69.75,71.0,0.9823943661971831,True,False,True,False
2019-03-29,5,13.0,58.5,0.2222222222222222,False,False,False,False
2019-03-29,15,21.0,58.5,0.358974358974359,False,False,False,False
2019-03-29,30,33.5,58.5,0.5726495726495726,False,False,False,False
2019-03-29,60,33.5,58.5,0.5726495726495726,False,False,False,False
2019-03-29,120,48.0,58.5,0.8205128205128205,False,True,True,False
2019-04-01,5,12.5,61.5,0.2032520325203252,False,False,False,False
2019-04-01,15,23.25,61.5,0.3780487804878049,False,False,False,False
2019-04-01,30,27.5,61.5,0.44715447154471544,False,False,False,False
2019-04-01,60,38.0,61.5,0.6178861788617886,False,True,True,False
2019-04-01,120,40.0,61.5,0.6504065040650406,False,True,True,False
2019-04-02,5,12.0,46.25,0.2594594594594595,False,False,False,False
2019-04-02,15,15.25,46.25,0.32972972972972975,False,False,False,False
2019-04-02,30,20.0,46.25,0.43243243243243246,False,False,False,False
2019-04-02,60,28.5,46.25,0.6162162162162163,False,True,True,False
2019-04-02,120,31.0,46.25,0.6702702702702703,False,True,True,False
2019-04-03,5,14.25,70.75,0.20141342756183744,False,False,False,False
2019-04-03,15,15.0,70.75,0.21201413427561838,False,False,False,False
2019-04-03,30,18.25,70.75,0.2579505300353357,False,False,False,False
2019-04-03,60,29.25,70.75,0.4134275618374558,False,False,False,False
2019-04-03,120,56.5,70.75,0.7985865724381626,False,False,False,False
2019-04-04,5,13.25,76.0,0.17434210526315788,False,False,False,False
2019-04-04,15,25.75,76.0,0.33881578947368424,False,False,False,False
2019-04-04,30,31.0,76.0,0.40789473684210525,True,False,True,False
2019-04-04,60,45.75,76.0,0.6019736842105263,True,False,True,False
2019-04-04,120,60.25,76.0,0.7927631578947368,True,False,True,False
2019-04-05,5,11.5,35.5,0.323943661971831,False,False,False,False
2019-04-05,15,18.75,35.5,0.528169014084507,False,False,False,False
2019-04-05,30,22.0,35.5,0.6197183098591549,False,True,True,False
2019-04-05,60,30.25,35.5,0.852112676056338,False,True,True,False
2019-04-05,120,30.25,35.5,0.852112676056338,False,True,True,False
2019-04-08,5,17.75,68.0,0.2610294117647059,False,False,False,False
2019-04-08,15,33.25,68.0,0.4889705882352941,False,True,True,False
2019-04-08,30,33.25,68.0,0.4889705882352941,False,True,True,False
2019-04-08,60,33.25,68.0,0.4889705882352941,False,True,True,False
2019-04-08,120,38.75,68.0,0.5698529411764706,False,True,True,False
2019-04-09,5,10.5,42.0,0.25,False,False,False,False
2019-04-09,15,25.0,42.0,0.5952380952380952,False,False,False,False
2019-04-09,30,25.25,42.0,0.6011904761904762,False,False,False,False
2019-04-09,60,32.75,42.0,0.7797619047619048,False,False,False,False
2019-04-09,120,36.0,42.0,0.8571428571428571,False,False,False,False
2019-04-10,5,11.5,50.0,0.23,False,True,True,False
2019-04-10,15,19.5,50.0,0.39,False,True,True,False
2019-04-10,30,19.75,50.0,0.395,False,True,True,False
2019-04-10,60,19.75,50.0,0.395,False,True,True,False
2019-04-10,120,33.0,50.0,0.66,False,True,True,False
2019-04-11,5,15.0,47.0,0.3191489361702128,True,False,True,False
2019-04-11,15,22.5,47.0,0.4787234042553192,True,False,True,False
2019-04-11,30,34.0,47.0,0.723404255319149,True,False,True,False
2019-04-11,60,34.0,47.0,0.723404255319149,True,False,True,False
2019-04-11,120,34.0,47.0,0.723404255319149,True,False,True,False
2019-04-12,5,9.0,36.5,0.2465753424657534,False,False,False,False
2019-04-12,15,11.75,36.5,0.3219178082191781,False,False,False,False
2019-04-12,30,17.25,36.5,0.4726027397260274,False,False,False,False
2019-04-12,60,17.25,36.5,0.4726027397260274,False,False,False,False
2019-04-12,120,35.75,36.5,0.9794520547945206,False,True,True,False
2019-04-15,5,9.75,60.25,0.16182572614107885,False,False,False,False
2019-04-15,15,10.5,60.25,0.17427385892116182,True,False,True,False
2019-04-15,30,19.5,60.25,0.3236514522821577,True,False,True,False
2019-04-15,60,45.0,60.25,0.7468879668049793,True,False,True,False
2019-04-15,120,60.25,60.25,1.0,True,True,True,True
2019-04-16,5,10.0,41.75,0.23952095808383234,False,False,False,False
2019-04-16,15,11.25,41.75,0.2694610778443114,False,False,False,False
2019-04-16,30,11.75,41.75,0.281437125748503,False,False,False,False
2019-04-16,60,25.75,41.75,0.6167664670658682,False,False,False,False
2019-04-16,120,25.75,41.75,0.6167664670658682,False,False,False,False
2019-04-17,5,12.75,55.5,0.22972972972972974,True,False,True,False
2019-04-17,15,23.5,55.5,0.42342342342342343,True,False,True,False
2019-04-17,30,36.75,55.5,0.6621621621621622,True,False,True,False
2019-04-17,60,53.75,55.5,0.9684684684684685,True,False,True,False
2019-04-17,120,53.75,55.5,0.9684684684684685,True,False,True,False
2019-04-18,5,20.75,52.0,0.39903846153846156,True,False,True,False
2019-04-18,15,22.0,52.0,0.4230769230769231,True,False,True,False
2019-04-18,30,33.75,52.0,0.6490384615384616,True,False,True,False
2019-04-18,60,48.0,52.0,0.9230769230769231,True,False,True,False
2019-04-18,120,52.0,52.0,1.0,True,True,True,True
2019-04-22,5,12.75,75.75,0.16831683168316833,False,True,True,False
2019-04-22,15,17.0,75.75,0.22442244224422442,False,True,True,False
2019-04-22,30,26.25,75.75,0.3465346534653465,False,True,True,False
2019-04-22,60,37.5,75.75,0.49504950495049505,False,True,True,False
2019-04-22,120,50.5,75.75,0.6666666666666666,False,True,True,False
2019-04-23,5,11.5,104.25,0.11031175059952038,False,True,True,False
2019-04-23,15,34.25,104.25,0.328537170263789,False,True,True,False
2019-04-23,30,42.75,104.25,0.41007194244604317,False,True,True,False
2019-04-23,60,54.75,104.25,0.5251798561151079,False,True,True,False
2019-04-23,120,70.75,104.25,0.6786570743405276,False,True,True,False
2019-04-24,5,14.25,50.5,0.28217821782178215,False,False,False,False
2019-04-24,15,19.75,50.5,0.3910891089108911,False,False,False,False
2019-04-24,30,31.25,50.5,0.6188118811881188,False,False,False,False
2019-04-24,60,31.25,50.5,0.6188118811881188,False,False,False,False
2019-04-24,120,33.5,50.5,0.6633663366336634,False,False,False,False
2019-04-25,5,19.0,72.75,0.2611683848797251,True,False,True,False
2019-04-25,15,34.0,72.75,0.46735395189003437,True,False,True,False
2019-04-25,30,34.0,72.75,0.46735395189003437,True,False,True,False
2019-04-25,60,72.75,72.75,1.0,True,True,True,True
2019-04-25,120,72.75,72.75,1.0,True,True,True,True
2019-04-26,5,24.5,90.0,0.2722222222222222,False,False,False,False
2019-04-26,15,50.25,90.0,0.5583333333333333,False,False,False,False
2019-04-26,30,62.0,90.0,0.6888888888888889,False,False,False,False
2019-04-26,60,68.5,90.0,0.7611111111111111,False,True,True,False
2019-04-26,120,68.5,90.0,0.7611111111111111,False,True,True,False
2019-04-29,5,13.0,62.25,0.20883534136546184,False,False,False,False
2019-04-29,15,14.0,62.25,0.2248995983935743,False,False,False,False
2019-04-29,30,21.25,62.25,0.3413654618473896,False,False,False,False
2019-04-29,60,24.5,62.25,0.39357429718875503,False,False,False,False
2019-04-29,120,31.75,62.25,0.5100401606425703,False,False,False,False
2019-04-30,5,28.0,117.0,0.23931623931623933,False,False,False,False
2019-04-30,15,30.25,117.0,0.25854700854700857,False,False,False,False
2019-04-30,30,30.25,117.0,0.25854700854700857,False,False,False,False
2019-04-30,60,31.25,117.0,0.2670940170940171,False,False,False,False
2019-04-30,120,66.75,117.0,0.5705128205128205,False,True,True,False
2019-05-01,5,8.75,131.25,0.06666666666666667,False,False,False,False
2019-05-01,15,17.0,131.25,0.1295238095238095,False,False,False,False
2019-05-01,30,17.0,131.25,0.1295238095238095,False,False,False,False
2019-05-01,60,30.25,131.25,0.23047619047619047,False,False,False,False
2019-05-01,120,30.25,131.25,0.23047619047619047,False,False,False,False
2019-05-02,5,20.75,122.75,0.1690427698574338,False,False,False,False
2019-05-02,15,29.5,122.75,0.24032586558044808,False,False,False,False
2019-05-02,30,32.5,122.75,0.26476578411405294,False,False,False,False
2019-05-02,60,51.25,122.75,0.4175152749490835,True,False,True,False
2019-05-02,120,74.5,122.75,0.6069246435845214,True,False,True,False
2019-05-03,5,13.5,90.0,0.15,False,False,False,False
2019-05-03,15,14.5,90.0,0.16111111111111112,False,False,False,False
2019-05-03,30,26.75,90.0,0.2972222222222222,False,True,True,False
2019-05-03,60,38.0,90.0,0.4222222222222222,False,True,True,False
2019-05-03,120,62.0,90.0,0.6888888888888889,False,True,True,False
2019-05-06,5,49.5,141.5,0.3498233215547703,False,True,True,False
2019-05-06,15,70.0,141.5,0.49469964664310956,False,True,True,False
2019-05-06,30,77.0,141.5,0.5441696113074205,False,True,True,False
2019-05-06,60,92.5,141.5,0.6537102473498233,False,True,True,False
2019-05-06,120,110.0,141.5,0.7773851590106007,False,True,True,False
2019-05-07,5,23.5,171.25,0.13722627737226278,False,False,False,False
2019-05-07,15,34.0,171.25,0.19854014598540146,True,False,True,False
2019-05-07,30,57.5,171.25,0.3357664233576642,True,False,True,False
2019-05-07,60,70.5,171.25,0.4116788321167883,True,False,True,False
2019-05-07,120,111.0,171.25,0.6481751824817519,True,False,True,False
2019-05-08,5,36.25,92.0,0.39402173913043476,False,False,False,False
2019-05-08,15,51.0,92.0,0.5543478260869565,False,True,True,False
2019-05-08,30,61.0,92.0,0.6630434782608695,False,True,True,False
2019-05-08,60,61.0,92.0,0.6630434782608695,False,True,True,False
2019-05-08,120,92.0,92.0,1.0,True,True,True,True
2019-05-09,5,28.75,136.25,0.21100917431192662,False,False,False,False
2019-05-09,15,37.5,136.25,0.27522935779816515,False,False,False,False
2019-05-09,30,63.5,136.25,0.46605504587155966,False,False,False,False
2019-05-09,60,84.5,136.25,0.6201834862385321,False,True,True,False
2019-05-09,120,84.5,136.25,0.6201834862385321,False,True,True,False
2019-05-10,5,21.75,201.25,0.10807453416149068,False,False,False,False
2019-05-10,15,27.0,201.25,0.1341614906832298,False,False,False,False
2019-05-10,30,38.25,201.25,0.19006211180124225,False,False,False,False
2019-05-10,60,86.25,201.25,0.42857142857142855,False,False,False,False
2019-05-10,120,144.75,201.25,0.7192546583850932,False,False,False,False
2019-05-13,5,37.75,140.0,0.26964285714285713,False,False,False,False
2019-05-13,15,49.25,140.0,0.3517857142857143,True,False,True,False
2019-05-13,30,70.0,140.0,0.5,True,False,True,False
2019-05-13,60,93.0,140.0,0.6642857142857143,True,False,True,False
2019-05-13,120,103.0,140.0,0.7357142857142858,True,False,True,False
2019-05-14,5,18.5,113.75,0.16263736263736264,False,False,False,False
2019-05-14,15,27.75,113.75,0.24395604395604395,False,False,False,False
2019-05-14,30,49.25,113.75,0.432967032967033,False,True,True,False
2019-05-14,60,64.75,113.75,0.5692307692307692,False,True,True,False
2019-05-14,120,90.5,113.75,0.7956043956043956,False,True,True,False
2019-05-15,5,27.0,175.5,0.15384615384615385,False,True,True,False
2019-05-15,15,32.25,175.5,0.18376068376068377,False,True,True,False
2019-05-15,30,49.0,175.5,0.2792022792022792,False,True,True,False
2019-05-15,60,115.0,175.5,0.6552706552706553,False,True,True,False
2019-05-15,120,146.75,175.5,0.8361823361823362,False,True,True,False
2019-05-16,5,19.5,129.25,0.15087040618955513,False,True,True,False
2019-05-16,15,51.25,129.25,0.3965183752417795,False,True,True,False
2019-05-16,30,72.5,129.25,0.5609284332688588,False,True,True,False
2019-05-16,60,98.0,129.25,0.758220502901354,False,True,True,False
2019-05-16,120,115.5,129.25,0.8936170212765957,False,True,True,False
2019-05-17,5,27.75,113.5,0.2444933920704846,False,False,False,False
2019-05-17,15,48.0,113.5,0.42290748898678415,False,False,False,False
2019-05-17,30,52.75,113.5,0.4647577092511013,False,False,False,False
2019-05-17,60,63.0,113.5,0.5550660792951542,False,False,False,False
2019-05-17,120,104.0,113.5,0.9162995594713657,True,False,True,False
2019-05-20,5,19.25,76.25,0.25245901639344265,False,False,False,False
2019-05-20,15,55.25,76.25,0.7245901639344262,False,True,True,False
2019-05-20,30,55.25,76.25,0.7245901639344262,False,True,True,False
2019-05-20,60,64.25,76.25,0.8426229508196721,False,True,True,False
2019-05-20,120,76.25,76.25,1.0,True,True,True,True
2019-05-21,5,19.75,58.75,0.33617021276595743,False,False,False,False
2019-05-21,15,20.5,58.75,0.34893617021276596,False,False,False,False
2019-05-21,30,27.75,58.75,0.4723404255319149,False,False,False,False
2019-05-21,60,38.25,58.75,0.6510638297872341,False,True,True,False
2019-05-21,120,53.25,58.75,0.9063829787234042,False,True,True,False
2019-05-22,5,23.75,53.75,0.4418604651162791,False,False,False,False
2019-05-22,15,27.5,53.75,0.5116279069767442,False,False,False,False
2019-05-22,30,33.0,53.75,0.6139534883720931,False,False,False,False
2019-05-22,60,53.0,53.75,0.986046511627907,True,False,True,False
2019-05-22,120,53.0,53.75,0.986046511627907,True,False,True,False
2019-05-23,5,19.25,78.0,0.2467948717948718,True,False,True,False
2019-05-23,15,29.25,78.0,0.375,True,False,True,False
2019-05-23,30,38.0,78.0,0.48717948717948717,True,False,True,False
2019-05-23,60,44.75,78.0,0.5737179487179487,True,False,True,False
2019-05-23,120,44.75,78.0,0.5737179487179487,True,False,True,False
2019-05-24,5,17.5,79.25,0.22082018927444794,False,False,False,False
2019-05-24,15,24.0,79.25,0.3028391167192429,True,False,True,False
2019-05-24,30,26.0,79.25,0.3280757097791798,True,False,True,False
2019-05-24,60,39.0,79.25,0.4921135646687697,True,False,True,False
2019-05-24,120,69.0,79.25,0.8706624605678234,True,False,True,False
2019-05-28,5,28.25,91.5,0.3087431693989071,False,False,False,False
2019-05-28,15,46.5,91.5,0.5081967213114754,True,False,True,False
